date,drive_id,tbw,erase_count
2025-08-06,DRV00282,1573966,9442
2025-08-06,DRV00283,1362011,8172
2025-08-06,DRV00284,1545541,9258
2025-08-06,DRV00285,1365984,8192
2025-08-06,DRV00286,1552403620,9318
2025-08-06,DRV00287,1404341390,8424
2025-08-06,DRV00288,1425345,8552
2025-08-06,DRV00289,14408323,8642
2025-08-06,DRV00290,1402793,8413
2025-08-06,DRV00291,1495809,8976
2025-08-06,DRV00292,1392936,8352
2025-08-06,DRV00293,15730699,9434
2025-08-06,DRV00294,1462582,8785
2025-08-06,DRV00295,14557434,8734
2025-08-06,DRV00296,1428718,8571
2025-08-06,DRV00297,17353379,10410
2025-08-06,DRV00298,1565389580,9390
2025-08-06,DRV00299,1451009,8710
2025-08-06,DRV00300,1510669990,9067
2025-08-06,DRV00301,1446586890,8677
2025-08-06,DRV00302,1477562,8868
2025-08-06,DRV00303,1424584710,8546
2025-08-06,DRV00304,1459176390,8754
2025-08-06,DRV00305,15288875,9164
2025-08-06,DRV00306,1405467,8437
2025-08-06,DRV00307,1510803,9064
2025-08-06,DRV00308,1498211,8991
2025-08-06,DRV00309,15750677,9459
2025-08-06,DRV00310,1446705580,8678
2025-08-06,DRV00311,15762673,9456
2025-08-06,DRV00312,1416463,8499
2025-08-06,DRV00313,1386518,8311
2025-08-06,DRV00314,1563581,9385
2025-08-06,DRV00315,1645830,9882
2025-08-06,DRV00316,14773821,8866
2025-08-06,DRV00317,1541491,9249
2025-08-06,DRV00318,1445079,8676
2025-08-06,DRV00319,14745703,8845
2025-08-06,DRV00320,1454205,8724
2025-08-06,DRV00321,1397147,8395
2025-08-06,DRV00322,1563002190,9374
2025-08-06,DRV00323,16295154,9776
2025-08-06,DRV00324,1352033,8114
2025-08-06,DRV00325,15741799,9441
2025-08-06,DRV00326,1638992320,9838
2025-08-06,DRV00327,1526217450,9157
2025-08-06,DRV00328,15430699,9254
2025-08-06,DRV00329,1528778,9169
2025-08-06,DRV00330,14575906,8747
2025-08-06,DRV00331,1367298,8206
2025-08-06,DRV00332,1478309,8863
2025-08-06,DRV00333,1358712,8148
2025-08-06,DRV00334,1540319150,9242
2025-08-06,DRV00335,1616098,9700
2025-08-06,DRV00336,1525104,9148
2025-08-06,DRV00337,1481198,8883
2025-08-06,DRV00338,1693001,10162
2025-08-06,DRV00339,1377754,8263
2025-08-06,DRV00340,1439101,8639
2025-08-06,DRV00341,1508123,9044
2025-08-06,DRV00342,16655022,9990
2025-08-06,DRV00343,1411413,8473
2025-08-06,DRV00344,1345546,8077
2025-08-06,DRV00345,1565171940,9393
2025-08-06,DRV00346,1387553,8322
2025-08-06,DRV00347,1424593090,8541
2025-08-06,DRV00348,1611492520,9669
2025-08-06,DRV00349,14355439,8610
2025-08-06,DRV00350,1550128,9300
2025-08-06,DRV00351,1530459360,9186
2025-08-06,DRV00352,1516415,9088
2025-08-06,DRV00353,1550785,9310
2025-08-06,DRV00354,1459927,8758
2025-08-06,DRV00355,1439488,8643
2025-08-06,DRV00356,1438739,8640
2025-08-06,DRV00357,15905054,9544
2025-08-06,DRV00358,1419983,8526
2025-08-06,DRV00359,1462102,8778
2025-08-06,DRV00360,1572088,9433
2025-08-06,DRV00361,1387919,8328
2025-08-06,DRV00362,16472261,9887
2025-08-06,DRV00363,1588561,9537
2025-08-06,DRV00364,1460013500,8771
2025-08-06,DRV00365,1510412,9066
2025-08-06,DRV00366,1453754,8720
2025-08-06,DRV00367,15352973,9217
2025-08-06,DRV00368,1535558130,9211
2025-08-06,DRV00369,1404896,8432
2025-08-06,DRV00370,15873283,9516
2025-08-06,DRV00371,1368470,8207
2025-08-06,DRV00372,1588869,9530
2025-08-06,DRV00373,1447810100,8689
2025-08-06,DRV00374,14553305,8728
2025-08-06,DRV00375,1511009960,9060
2025-08-06,DRV00376,1525842,9144
2025-08-06,DRV00377,14662046,8795
2025-08-06,DRV00378,1465735,8803
2025-08-06,DRV00379,1483924250,8899
2025-08-06,DRV00380,1320465,7916
2025-08-06,DRV00381,1443454410,8657
2025-08-06,DRV00382,15869902,9528
2025-08-06,DRV00383,17201040,10321
2025-08-06,DRV00384,1457174,8738
2025-08-06,DRV00385,1565623,9404
2025-08-06,DRV00386,1408416,8455
2025-08-06,DRV00387,1360029,8160
2025-08-06,DRV00388,16313437,9788
2025-08-06,DRV00389,1443534,8665
2025-08-06,DRV00390,1367783,8204
2025-08-06,DRV00391,15562167,9333
2025-08-06,DRV00392,15423164,9256
2025-08-06,DRV00393,1508313,9043
2025-08-06,DRV00394,13271987,7965
2025-08-06,DRV00395,1464519,8794
2025-08-06,DRV00396,14613528,8761
2025-08-06,DRV00397,1312995,7881
2025-08-06,DRV00398,1460171,8764
2025-08-06,DRV00399,14703089,8818
2025-08-06,DRV00400,1489887,8937
2025-08-06,DRV00401,1450101,8702
2025-08-06,DRV00402,1382861,8300
2025-08-06,DRV00403,1470901510,8824
2025-08-06,DRV00404,1473591,8850
2025-08-06,DRV00405,1474308,8851
2025-08-06,DRV00406,1500303,8999
2025-08-06,DRV00407,15423668,9250
2025-08-06,DRV00408,1569208420,9411
2025-08-06,DRV00409,1536344930,9213
2025-08-06,DRV00410,1478319,8868
2025-08-06,DRV00411,1445577,8677
2025-08-06,DRV00412,1490782350,8944
2025-08-06,DRV00413,1521534,9127
2025-08-06,DRV00414,14435793,8650
2025-08-06,DRV00415,1697167,10193
2025-08-06,DRV00416,1539404,9240
2025-08-06,DRV00417,14887008,8931
2025-08-06,DRV00418,1492049190,8948
2025-08-06,DRV00419,14601907,8765
2025-08-06,DRV00420,1368010,8207
2025-08-06,DRV00421,1418727,8517
2025-08-06,DRV00422,1526498,9154
2025-08-06,DRV00423,1483347,8900
2025-08-06,DRV00424,1492892100,8957
2025-08-06,DRV00425,1584148,9511
2025-08-06,DRV00426,1556775160,9343
2025-08-06,DRV00427,1656253810,9945
2025-08-06,DRV00428,1397200,8379
2025-08-06,DRV00429,1521215220,9133
2025-08-06,DRV00430,14858389,8915
2025-08-06,DRV00431,15091694,9060
2025-08-06,DRV00432,1539623,9233
2025-08-06,DRV00433,15154836,9085
2025-08-06,DRV00434,1380852,8291
2025-08-06,DRV00435,1489914,8939
2025-08-06,DRV00436,15998404,9591
2025-08-06,DRV00437,14994751,9006
2025-08-06,DRV00438,1513760,9092
2025-08-06,DRV00439,15550974,9332
2025-08-06,DRV00440,1340200,8041
2025-08-06,DRV00441,1471773,8830
2025-08-06,DRV00442,1453818,8712
2025-08-06,DRV00443,1562075,9377
2025-08-06,DRV00444,1545218900,9275
2025-08-06,DRV00445,1431708,8594
2025-08-06,DRV00446,1511191,9061
2025-08-06,DRV00447,1666734,10002
2025-08-06,DRV00448,1416338,8491
2025-08-06,DRV00449,1401965,8407
2025-08-06,DRV00450,14721867,8833
2025-08-06,DRV00451,1686680,10113
2025-08-06,DRV00452,1565822,9408
2025-08-06,DRV00453,14617336,8775
2025-08-06,DRV00454,1479365,8874
2025-08-06,DRV00455,1521970,9134
2025-08-06,DRV00456,1544860,9274
2025-08-06,DRV00457,1324073,7950
2025-08-06,DRV00458,14484765,8691
2025-08-06,DRV00459,1450206100,8695
2025-08-06,DRV00460,1441144,8646
2025-08-06,DRV00461,1418776,8520
2025-08-06,DRV00462,13855846,8311
2025-08-06,DRV00463,1439790,8635
2025-08-06,DRV00464,1549021,9288
2025-08-06,DRV00465,1476120,8857
2025-08-06,DRV00466,1454455,8716
2025-08-06,DRV00467,1406064,8446
2025-08-06,DRV00468,1356880,8143
2025-08-06,DRV00469,1615581,9695
2025-08-06,DRV00470,1503491,9017
2025-08-06,DRV00471,1455891850,8739
2025-08-06,DRV00472,1396726,8386
2025-08-06,DRV00473,1486993880,8918
2025-08-06,DRV00474,1412496,8473
2025-08-06,DRV00475,1362286,8171
2025-08-06,DRV00476,1595439,9571
2025-08-06,DRV00477,14492739,8697
2025-08-06,DRV00478,15628465,9376
2025-08-06,DRV00479,15486503,9294
2025-08-06,DRV00480,1487352,8925
2025-08-06,DRV00481,1426810200,8565
2025-08-06,DRV00482,1575277,9451
2025-08-06,DRV00483,1408135,8439
2025-08-06,DRV00484,1493513,8963
2025-08-06,DRV00485,1425154,8557
2025-08-06,DRV00486,1433745,8599
2025-08-06,DRV00487,1398629060,8380
2025-08-06,DRV00488,1401415,8407
2025-08-06,DRV00489,1456306,8736
2025-08-06,DRV00490,1402284,8410
2025-08-06,DRV00491,1491439990,8951
2025-08-06,DRV00492,1519385,9120
2025-08-06,DRV00493,1453563950,8722
2025-08-06,DRV00494,1529290,9172
2025-08-06,DRV00495,1370644,8222
2025-08-06,DRV00496,1618437,9710
2025-08-06,DRV00497,1516875,9108
2025-08-06,DRV00498,1484088750,8907
2025-08-06,DRV00499,1549807280,9285
2025-08-06,DRV00500,1554240290,9322
2025-08-07,DRV00001,1406097,8434
2025-08-07,DRV00002,1613298,9683
2025-08-07,DRV00003,1518464770,9110
2025-08-07,DRV00004,1472764,8847
2025-08-07,DRV00005,1483745950,8907
2025-08-07,DRV00006,1602045870,9602
2025-08-07,DRV00007,14605549,8759
2025-08-07,DRV00008,1480415,8887
2025-08-07,DRV00009,15119638,9078
2025-08-07,DRV00010,1516105710,9099
2025-08-07,DRV00011,14418227,8650
2025-08-07,DRV00012,1488951,8937
2025-08-07,DRV00013,1394363260,8362
2025-08-07,DRV00014,1522054350,9137
2025-08-07,DRV00015,1476912,8858
2025-08-07,DRV00016,1693735,10156
2025-08-07,DRV00017,1594890410,9569
2025-08-07,DRV00018,1736399680,10420
2025-08-07,DRV00019,1585432950,9516
2025-08-07,DRV00020,1428911,8575
2025-08-07,DRV00021,1461105,8773
2025-08-07,DRV00022,15176059,9112
2025-08-07,DRV00023,15716141,9430
2025-08-07,DRV00024,1707851150,10243
2025-08-07,DRV00025,1552211,9314
2025-08-07,DRV00026,1509852,9060
2025-08-07,DRV00027,1527082580,9162
2025-08-07,DRV00028,1544813,9266
2025-08-07,DRV00029,1429147400,8566
2025-08-07,DRV00030,1685825,10111
2025-08-07,DRV00031,17074635,10242
2025-08-07,DRV00032,1597642,9583
2025-08-07,DRV00033,1512596460,9078
2025-08-07,DRV00034,1496158,8979
2025-08-07,DRV00035,1445023,8659
2025-08-07,DRV00036,15345396,9208
2025-08-07,DRV00037,14303362,8588
2025-08-07,DRV00038,1515959,9098
2025-08-07,DRV00039,1389324,8345
2025-08-07,DRV00040,1557807,9350
2025-08-07,DRV00041,1604334,9628
2025-08-07,DRV00042,1444429,8667
2025-08-07,DRV00043,1544287210,9264
2025-08-07,DRV00044,1474229,8849
2025-08-07,DRV00045,1489738,8925
2025-08-07,DRV00046,1484674,8916
2025-08-07,DRV00047,1439141,8641
2025-08-07,DRV00048,1636814,9822
2025-08-07,DRV00049,1491317430,8943
2025-08-07,DRV00050,1595399,9567
2025-08-07,DRV00051,1439546,8638
2025-08-07,DRV00052,1405270,8434
2025-08-07,DRV00053,1589338460,9537
2025-08-07,DRV00054,14571577,8750
2025-08-07,DRV00055,1556119,9339
2025-08-07,DRV00056,15538013,9318
2025-08-07,DRV00057,1672043070,10043
2025-08-07,DRV00058,1485007,8902
2025-08-07,DRV00059,1426982,8569
2025-08-07,DRV00060,1410331,8455
2025-08-07,DRV00061,1656724050,9945
2025-08-07,DRV00062,1457393,8739
2025-08-07,DRV00063,1426521,8557
2025-08-07,DRV00064,1518192,9121
2025-08-07,DRV00065,1376641,8250
2025-08-07,DRV00066,1628301,9773
2025-08-07,DRV00067,1495812,8977
2025-08-07,DRV00068,1672293,10035
2025-08-07,DRV00069,1439870,8643
2025-08-07,DRV00070,1612401800,9665
2025-08-07,DRV00071,1719580260,10313
2025-08-07,DRV00072,1377747,8271
2025-08-07,DRV00073,1595840,9575
2025-08-07,DRV00074,1575368,9458
2025-08-07,DRV00075,1477790,8868
2025-08-07,DRV00076,1613011,9680
2025-08-07,DRV00077,1623157540,9740
2025-08-07,DRV00078,1572720940,9441
2025-08-07,DRV00079,1603672,9621
2025-08-07,DRV00080,1538457710,9223
2025-08-07,DRV00081,1627904280,9768
2025-08-07,DRV00082,15857051,9512
2025-08-07,DRV00083,1693897,10166
2025-08-07,DRV00084,1405379,8432
2025-08-07,DRV00085,1737379,10429
2025-08-07,DRV00086,1468023,8808
2025-08-07,DRV00087,1598318,9582
2025-08-07,DRV00088,15575151,9348
2025-08-07,DRV00089,1426637,8563
2025-08-07,DRV00090,1437441070,8622
2025-08-07,DRV00091,1618095,9703
2025-08-07,DRV00092,1360446,8159
2025-08-07,DRV00093,1564710,9387
2025-08-07,DRV00094,16290749,9766
2025-08-07,DRV00095,1613605090,9677
2025-08-07,DRV00096,1525221760,9152
2025-08-07,DRV00097,1501940,9009
2025-08-07,DRV00098,1605729390,9640
2025-08-07,DRV00099,15280316,9159
2025-08-07,DRV00100,1489836,8940
2025-08-07,DRV00101,1355511,8136
2025-08-07,DRV00102,1599806,9596
2025-08-07,DRV00103,1621250030,9727
2025-08-07,DRV00104,1534271,9200
2025-08-07,DRV00105,1577565,9464
2025-08-07,DRV00106,16715116,10028
2025-08-07,DRV00107,1507691,9052
2025-08-07,DRV00108,1536145,9214
2025-08-07,DRV00109,1616654,9691
2025-08-07,DRV00110,1429278,8570
2025-08-07,DRV00111,1711092510,10255
2025-08-07,DRV00112,1683467740,10097
2025-08-07,DRV00113,16452966,9870
2025-08-07,DRV00114,1443274,8661
2025-08-07,DRV00115,1541352,9244
2025-08-07,DRV00116,1460514,8757
2025-08-07,DRV00117,1398611,8396
2025-08-07,DRV00118,1425371450,8548
2025-08-07,DRV00119,14699570,8821
2025-08-07,DRV00120,1456260,8741
2025-08-07,DRV00121,1560868,9360
2025-08-07,DRV00122,15668414,9396
2025-08-07,DRV00123,1633361170,9797
2025-08-07,DRV00124,1464429,8789
2025-08-07,DRV00125,1481575,8888
2025-08-07,DRV00126,15018707,9015
2025-08-07,DRV00127,1592301,9547
2025-08-07,DRV00128,1425465,8557
2025-08-07,DRV00129,1373971,8250
2025-08-07,DRV00130,1479117020,8879
2025-08-07,DRV00131,1556218,9341
2025-08-07,DRV00132,1495252,8964
2025-08-07,DRV00133,1436616,8622
2025-08-07,DRV00134,1514484,9079
2025-08-07,DRV00135,1515512290,9092
2025-08-07,DRV00136,15392220,9247
2025-08-07,DRV00137,1414800,8497
2025-08-07,DRV00138,14944382,8969
2025-08-07,DRV00139,1583326,9502
2025-08-07,DRV00140,1480580180,8889
2025-08-07,DRV00141,14864501,8920
2025-08-07,DRV00142,1588125,9533
2025-08-07,DRV00143,1429116,8573
2025-08-07,DRV00144,15187437,9112
2025-08-07,DRV00145,14922615,8957
2025-08-07,DRV00146,15537881,9322
2025-08-07,DRV00147,1530930,9194
2025-08-07,DRV00148,1421302,8537
2025-08-07,DRV00149,1461089,8763
2025-08-07,DRV00150,1441771,8650
2025-08-07,DRV00151,1490690150,8942
2025-08-07,DRV00152,14533034,8718
2025-08-07,DRV00153,14729015,8833
2025-08-07,DRV00154,1620454,9717
2025-08-07,DRV00155,1715803470,10287
2025-08-07,DRV00156,1450358,8695
2025-08-07,DRV00157,1381176,8291
2025-08-07,DRV00158,1410120,8469
2025-08-07,DRV00159,1538088090,9233
2025-08-07,DRV00160,14604954,8761
2025-08-07,DRV00161,1494021,8952
2025-08-07,DRV00162,1532851,9194
2025-08-07,DRV00163,1454045,8720
2025-08-07,DRV00164,1425572,8548
2025-08-07,DRV00165,1561102660,9363
2025-08-07,DRV00166,1604383140,9624
2025-08-07,DRV00167,1555555,9329
2025-08-07,DRV00168,1509720,9051
2025-08-07,DRV00169,1727456980,10357
2025-08-07,DRV00170,14531666,8719
2025-08-07,DRV00171,15217620,9140
2025-08-07,DRV00172,1474578,8853
2025-08-07,DRV00173,1591394,9545
2025-08-07,DRV00174,1501786,9009
2025-08-07,DRV00175,1540028,9228
2025-08-07,DRV00176,1595351,9558
2025-08-07,DRV00177,16828217,10097
2025-08-07,DRV00178,1386976,8326
2025-08-07,DRV00179,1382026,8287
2025-08-07,DRV00180,1647989,9886
2025-08-07,DRV00181,1612935900,9684
2025-08-07,DRV00182,1557486,9333
2025-08-07,DRV00183,1467201,8806
2025-08-07,DRV00184,15699900,9420
2025-08-07,DRV00185,1625043010,9751
2025-08-07,DRV00186,16475442,9895
2025-08-07,DRV00187,15060222,9033
2025-08-07,DRV00188,1612661050,9679
2025-08-07,DRV00189,1558162,9342
2025-08-07,DRV00190,1588909,9539
2025-08-07,DRV00191,1478928,8871
2025-08-07,DRV00192,15014075,8998
2025-08-07,DRV00193,1601843850,9607
2025-08-07,DRV00194,1647684080,9883
2025-08-07,DRV00195,1713770,10274
2025-08-07,DRV00196,1472212,8828
2025-08-07,DRV00197,1489232,8939
2025-08-07,DRV00198,15320818,9199
2025-08-07,DRV00199,1448409,8691
2025-08-07,DRV00200,15660066,9398
2025-08-07,DRV00201,1498313,8996
2025-08-07,DRV00202,1439447410,8626
2025-08-07,DRV00203,1392228,8358
2025-08-07,DRV00204,17169645,10296
2025-08-07,DRV00205,1624685940,9752
2025-08-07,DRV00206,1425526,8555
2025-08-07,DRV00207,1641771,9857
2025-08-07,DRV00208,1525974880,9156
2025-08-07,DRV00209,1466009,8791
2025-08-07,DRV00210,1469849,8818
2025-08-07,DRV00211,1628586,9759
2025-08-07,DRV00212,1577076,9463
2025-08-07,DRV00213,1457456,8741
2025-08-07,DRV00214,1436458,8618
2025-08-07,DRV00215,1517411,9109
2025-08-07,DRV00216,1367868,8203
2025-08-07,DRV00217,1470280910,8819
2025-08-07,DRV00218,1579520,9479
2025-08-07,DRV00219,1527126,9155
2025-08-07,DRV00220,1393014,8357
2025-08-07,DRV00221,1464772520,8787
2025-08-07,DRV00222,1406455,8443
2025-08-07,DRV00223,1299622,7799
2025-08-07,DRV00224,1340502,8041
2025-08-07,DRV00225,1474887,8847
2025-08-07,DRV00226,1466120,8791
2025-08-07,DRV00227,1374513,8236
2025-08-07,DRV00228,15183521,9115
2025-08-07,DRV00229,1451811,8716
2025-08-07,DRV00230,1487685230,8921
2025-08-07,DRV00231,15696348,9419
2025-08-07,DRV00232,1554371,9331
2025-08-07,DRV00233,15312834,9176
2025-08-07,DRV00234,16419947,9857
2025-08-07,DRV00235,15835111,9505
2025-08-07,DRV00236,14347782,8610
2025-08-07,DRV00237,16466595,9873
2025-08-07,DRV00238,1669239,10023
2025-08-07,DRV00239,14447242,8666
2025-08-07,DRV00240,14886906,8934
2025-08-07,DRV00241,15390998,9237
2025-08-07,DRV00242,14609343,8768
2025-08-07,DRV00243,16995277,10193
2025-08-07,DRV00244,1695897320,10169
2025-08-07,DRV00245,1585897,9516
2025-08-07,DRV00246,1536043,9214
2025-08-07,DRV00247,1436340,8612
2025-08-07,DRV00248,1699348,10197
2025-08-07,DRV00249,1639800920,9835
2025-08-07,DRV00250,1566366,9397
2025-08-07,DRV00251,1410045,8450
2025-08-07,DRV00252,1548861,9285
2025-08-07,DRV00253,1610403010,9666
2025-08-07,DRV00254,1523830,9144
2025-08-07,DRV00255,1606357,9637
2025-08-07,DRV00256,1611197240,9669
2025-08-07,DRV00257,15581825,9358
2025-08-07,DRV00258,1450115,8696
2025-08-07,DRV00259,1513807,9078
2025-08-07,DRV00260,1575170,9458
2025-08-07,DRV00261,1473673850,8829
2025-08-07,DRV00262,1579448,9473
2025-08-07,DRV00263,1464616,8789
2025-08-07,DRV00264,1464405,8785
2025-08-07,DRV00265,1498085,8994
2025-08-07,DRV00266,1498799,8990
2025-08-07,DRV00267,1557000,9349
2025-08-07,DRV00268,1527633,9162
2025-08-07,DRV00269,1461048,8770
2025-08-07,DRV00270,1429887,8578
2025-08-07,DRV00271,1564568,9382
2025-08-07,DRV00272,1486900,8919
2025-08-07,DRV00273,1658546,9946
2025-08-07,DRV00274,1654044110,9932
2025-08-07,DRV00275,1535335,9220
2025-08-07,DRV00276,16602599,9957
2025-08-07,DRV00277,1477729,8864
2025-08-07,DRV00278,16417122,9842
2025-08-07,DRV00279,1631025,9781
2025-08-07,DRV00280,16236368,9748
2025-08-07,DRV00281,1785864,10715
2025-08-07,DRV00282,1580496,9478
2025-08-07,DRV00283,1373257,8248
2025-08-07,DRV00284,1550909,9302
2025-08-07,DRV00285,1430500430,8588
2025-08-07,DRV00286,1557650,9348
2025-08-07,DRV00287,1483431870,8897
2025-08-07,DRV00288,14705338,8819
2025-08-07,DRV00289,1447597,8684
2025-08-07,DRV00290,1412874,8461
2025-08-07,DRV00291,15268862,9160
2025-08-07,DRV00292,1398163,8396
2025-08-07,DRV00293,1575314,9456
2025-08-07,DRV00294,1469846,8810
2025-08-07,DRV00295,14969004,8976
2025-08-07,DRV00296,1434501,8613
2025-08-07,DRV00297,1739882,10430
2025-08-07,DRV00298,1604495570,9615
2025-08-07,DRV00299,15404149,9243
2025-08-07,DRV00300,1607896650,9646
2025-08-07,DRV00301,1491557690,8947
2025-08-07,DRV00302,1487128,8923
2025-08-07,DRV00303,1433891,8598
2025-08-07,DRV00304,1466303,8793
2025-08-07,DRV00305,1535610,9225
2025-08-07,DRV00306,1458254220,8746
2025-08-07,DRV00307,1515837,9101
2025-08-07,DRV00308,1502632,9019
2025-08-07,DRV00309,1587638,9526
2025-08-07,DRV00310,1493690410,8956
2025-08-07,DRV00311,1629491240,9780
2025-08-07,DRV00312,1513566040,9082
2025-08-07,DRV00313,1393744,8375
2025-08-07,DRV00314,1568333,9419
2025-08-07,DRV00315,1697621100,10185
2025-08-07,DRV00316,1487476,8919
2025-08-07,DRV00317,1603103450,9611
2025-08-07,DRV00318,1502644230,9019
2025-08-07,DRV00319,1527852450,9161
2025-08-07,DRV00320,1502672800,9010
2025-08-07,DRV00321,1404191,8425
2025-08-07,DRV00322,16556291,9932
2025-08-07,DRV00323,1721175620,10321
2025-08-07,DRV00324,1362295,8175
2025-08-07,DRV00325,1578599,9471
2025-08-07,DRV00326,1644804,9873
2025-08-07,DRV00327,1573583220,9449
2025-08-07,DRV00328,1637680130,9823
2025-08-07,DRV00329,1533769,9202
2025-08-07,DRV00330,1485351420,8910
2025-08-07,DRV00331,1379117,8277
2025-08-07,DRV00332,1481842,8884
2025-08-07,DRV00333,1363243,8172
2025-08-07,DRV00334,1596292570,9580
2025-08-07,DRV00335,16969360,10177
2025-08-07,DRV00336,1535452,9208
2025-08-07,DRV00337,1483819,8902
2025-08-07,DRV00338,1696917,10186
2025-08-07,DRV00339,1381848,8290
2025-08-07,DRV00340,1444771,8670
2025-08-07,DRV00341,16114926,9669
2025-08-07,DRV00342,1737570250,10426
2025-08-07,DRV00343,14387449,8633
2025-08-07,DRV00344,1402742290,8424
2025-08-07,DRV00345,1623550950,9741
2025-08-07,DRV00346,14540721,8724
2025-08-07,DRV00347,1430912,8582
2025-08-07,DRV00348,1619065,9717
2025-08-07,DRV00349,1548775250,9291
2025-08-07,DRV00350,16311544,9792
2025-08-07,DRV00351,1532819,9193
2025-08-07,DRV00352,1580938750,9490
2025-08-07,DRV00353,1556857,9345
2025-08-07,DRV00354,1484695580,8899
2025-08-07,DRV00355,1444601,8668
2025-08-07,DRV00356,1568035820,9401
2025-08-07,DRV00357,16290156,9778
2025-08-07,DRV00358,1470420950,8825
2025-08-07,DRV00359,15089310,9049
2025-08-07,DRV00360,1581179,9488
2025-08-07,DRV00361,14365173,8617
2025-08-07,DRV00362,1706700260,10239
2025-08-07,DRV00363,1594396,9563
2025-08-07,DRV00364,1469832,8820
2025-08-07,DRV00365,1518728,9112
2025-08-07,DRV00366,1460222,8767
2025-08-07,DRV00367,1542144,9251
2025-08-07,DRV00368,1584723260,9498
2025-08-07,DRV00369,1410310,8468
2025-08-07,DRV00370,1598982,9601
2025-08-07,DRV00371,1472924050,8830
2025-08-07,DRV00372,1597478,9587
2025-08-07,DRV00373,1456882,8737
2025-08-07,DRV00374,1463585,8780
2025-08-07,DRV00375,1516651,9105
2025-08-07,DRV00376,1535215,9211
2025-08-07,DRV00377,15197009,9115
2025-08-07,DRV00378,1548669120,9294
2025-08-07,DRV00379,1488672,8929
2025-08-07,DRV00380,1328338,7966
2025-08-07,DRV00381,1449050,8695
2025-08-07,DRV00382,1592466,9556
2025-08-07,DRV00383,1726231,10355
2025-08-07,DRV00384,15502193,9298
2025-08-07,DRV00385,1568735,9415
2025-08-07,DRV00386,1416569,8491
2025-08-07,DRV00387,1366099,8206
2025-08-07,DRV00388,1634732,9804
2025-08-07,DRV00389,1448836,8683
2025-08-07,DRV00390,1372735,8244
2025-08-07,DRV00391,15942429,9565
2025-08-07,DRV00392,1550109,9289
2025-08-07,DRV00393,1514851,9082
2025-08-07,DRV00394,1331770,7987
2025-08-07,DRV00395,1468148,8804
2025-08-07,DRV00396,1514705940,9085
2025-08-07,DRV00397,13793499,8275
2025-08-07,DRV00398,1464040,8780
2025-08-07,DRV00399,1475980,8852
2025-08-07,DRV00400,15460859,9272
2025-08-07,DRV00401,1527493760,9168
2025-08-07,DRV00402,1390025,8337
2025-08-07,DRV00403,1474887,8847
2025-08-07,DRV00404,1478473,8876
2025-08-07,DRV00405,15039291,9017
2025-08-07,DRV00406,1504699,9036
2025-08-07,DRV00407,1606027610,9628
2025-08-07,DRV00408,1572490,9434
2025-08-07,DRV00409,1542815,9265
2025-08-07,DRV00410,1482243,8900
2025-08-07,DRV00411,1449007,8691
2025-08-07,DRV00412,15240469,9151
2025-08-07,DRV00413,1526163,9162
2025-08-07,DRV00414,15126839,9071
2025-08-07,DRV00415,1699406,10191
2025-08-07,DRV00416,1544725,9265
2025-08-07,DRV00417,1495824,8972
2025-08-07,DRV00418,1499743,9001
2025-08-07,DRV00419,1465932,8802
2025-08-07,DRV00420,1408376590,8447
2025-08-07,DRV00421,1426635,8559
2025-08-07,DRV00422,1531653,9194
2025-08-07,DRV00423,15213783,9128
2025-08-07,DRV00424,1500315,9005
2025-08-07,DRV00425,1589036,9532
2025-08-07,DRV00426,1564511,9386
2025-08-07,DRV00427,1660889,9972
2025-08-07,DRV00428,1404301,8438
2025-08-07,DRV00429,15959556,9577
2025-08-07,DRV00430,1530942430,9175
2025-08-07,DRV00431,16125214,9673
2025-08-07,DRV00432,1543193,9258
2025-08-07,DRV00433,15763600,9459
2025-08-07,DRV00434,1386180,8319
2025-08-07,DRV00435,1492220,8957
2025-08-07,DRV00436,1605657,9634
2025-08-07,DRV00437,1604895060,9628
2025-08-07,DRV00438,1519856,9119
2025-08-07,DRV00439,1603152270,9622
2025-08-07,DRV00440,13975216,8384
2025-08-07,DRV00441,15228082,9136
2025-08-07,DRV00442,1458046,8751
2025-08-07,DRV00443,1611764940,9678
2025-08-07,DRV00444,1555228,9330
2025-08-07,DRV00445,1441297,8648
2025-08-07,DRV00446,1587266570,9530
2025-08-07,DRV00447,1672240,10031
2025-08-07,DRV00448,1421432,8529
2025-08-07,DRV00449,1406922,8445
2025-08-07,DRV00450,15524947,9312
2025-08-07,DRV00451,17423170,10457
2025-08-07,DRV00452,1571213,9423
2025-08-07,DRV00453,15309617,9178
2025-08-07,DRV00454,1489661,8931
2025-08-07,DRV00455,1527098,9165
2025-08-07,DRV00456,1551599,9307
2025-08-07,DRV00457,1327912,7963
2025-08-07,DRV00458,15017492,9013
2025-08-07,DRV00459,1457732,8749
2025-08-07,DRV00460,14825744,8893
2025-08-07,DRV00461,1425514,8545
2025-08-07,DRV00462,14242776,8547
2025-08-07,DRV00463,14956817,8969
2025-08-07,DRV00464,1553231,9320
2025-08-07,DRV00465,1478958,8869
2025-08-07,DRV00466,1460659,8768
2025-08-07,DRV00467,14733518,8843
2025-08-07,DRV00468,14375768,8622
2025-08-07,DRV00469,1648813730,9892
2025-08-07,DRV00470,1505492,9028
2025-08-07,DRV00471,1459665,8752
2025-08-07,DRV00472,1443230800,8655
2025-08-07,DRV00473,1546918940,9281
